abstract_name,compleate_phrase,discipline,field,filename,frame,frame_elements,journal,lexical_unit,lexical_unit_end,lexical_unit_start,sentence_count
A Survey on Demand Response Programs in Smart Grids: Pricing Methods and Optimization Algorithms,"Demand Response -LRB- DR -RRB- is considered as the most cost-effective and reliable solution for the smoothing of the demand curve , when the system is under stress .",HARD SCIENCES,TELECOMMUNICATIONS,2015-jul-8_JA_10-1109_COMST-2014-2341586_ieee-communications-surveys-and-tutorials_vardakas_john,Request,"{ ""frameElement"": ""Message"", ""starts"": 1, ""ends"": 2, ""word"": ""Response"" }",IEEE COMMUNICATIONS SURVEYS AND TUTORIALS,Demand,1,0,3
A Survey on Demand Response Programs in Smart Grids: Pricing Methods and Optimization Algorithms,"Demand Response -LRB- DR -RRB- is considered as the most cost-effective and reliable solution for the smoothing of the demand curve , when the system is under stress .",HARD SCIENCES,TELECOMMUNICATIONS,2015-jul-8_JA_10-1109_COMST-2014-2341586_ieee-communications-surveys-and-tutorials_vardakas_john,Response,,IEEE COMMUNICATIONS SURVEYS AND TUTORIALS,Response,2,1,3
A Survey on Demand Response Programs in Smart Grids: Pricing Methods and Optimization Algorithms,"Demand Response -LRB- DR -RRB- is considered as the most cost-effective and reliable solution for the smoothing of the demand curve , when the system is under stress .",HARD SCIENCES,TELECOMMUNICATIONS,2015-jul-8_JA_10-1109_COMST-2014-2341586_ieee-communications-surveys-and-tutorials_vardakas_john,Categorization,"{ ""frameElement"": ""Item"", ""starts"": 0, ""ends"": 2, ""word"": ""Demand Response"" }, { ""frameElement"": ""Category"", ""starts"": 7, ""ends"": 28, ""word"": ""as the most cost-effective and reliable solution for the smoothing of the demand curve , when the system is under stress"" }",IEEE COMMUNICATIONS SURVEYS AND TUTORIALS,considered,7,6,3
A Survey on Demand Response Programs in Smart Grids: Pricing Methods and Optimization Algorithms,"Demand Response -LRB- DR -RRB- is considered as the most cost-effective and reliable solution for the smoothing of the demand curve , when the system is under stress .",HARD SCIENCES,TELECOMMUNICATIONS,2015-jul-8_JA_10-1109_COMST-2014-2341586_ieee-communications-surveys-and-tutorials_vardakas_john,Trust,"{ ""frameElement"": ""Information"", ""starts"": 13, ""ends"": 14, ""word"": ""solution"" }",IEEE COMMUNICATIONS SURVEYS AND TUTORIALS,reliable,13,12,3
A Survey on Demand Response Programs in Smart Grids: Pricing Methods and Optimization Algorithms,"Demand Response -LRB- DR -RRB- is considered as the most cost-effective and reliable solution for the smoothing of the demand curve , when the system is under stress .",HARD SCIENCES,TELECOMMUNICATIONS,2015-jul-8_JA_10-1109_COMST-2014-2341586_ieee-communications-surveys-and-tutorials_vardakas_john,Request,"{ ""frameElement"": ""Message"", ""starts"": 19, ""ends"": 20, ""word"": ""demand"" }",IEEE COMMUNICATIONS SURVEYS AND TUTORIALS,demand,20,19,3
A Survey on Demand Response Programs in Smart Grids: Pricing Methods and Optimization Algorithms,"Demand Response -LRB- DR -RRB- is considered as the most cost-effective and reliable solution for the smoothing of the demand curve , when the system is under stress .",HARD SCIENCES,TELECOMMUNICATIONS,2015-jul-8_JA_10-1109_COMST-2014-2341586_ieee-communications-surveys-and-tutorials_vardakas_john,Shapes,"{ ""frameElement"": ""Shape"", ""starts"": 20, ""ends"": 21, ""word"": ""curve"" }",IEEE COMMUNICATIONS SURVEYS AND TUTORIALS,curve,21,20,3
A Survey on Demand Response Programs in Smart Grids: Pricing Methods and Optimization Algorithms,"Demand Response -LRB- DR -RRB- is considered as the most cost-effective and reliable solution for the smoothing of the demand curve , when the system is under stress .",HARD SCIENCES,TELECOMMUNICATIONS,2015-jul-8_JA_10-1109_COMST-2014-2341586_ieee-communications-surveys-and-tutorials_vardakas_john,Temporal_collocation,,IEEE COMMUNICATIONS SURVEYS AND TUTORIALS,when,23,22,3
A Survey on Demand Response Programs in Smart Grids: Pricing Methods and Optimization Algorithms,"Demand Response -LRB- DR -RRB- is considered as the most cost-effective and reliable solution for the smoothing of the demand curve , when the system is under stress .",HARD SCIENCES,TELECOMMUNICATIONS,2015-jul-8_JA_10-1109_COMST-2014-2341586_ieee-communications-surveys-and-tutorials_vardakas_john,System,"{ ""frameElement"": ""Complex"", ""starts"": 24, ""ends"": 25, ""word"": ""system"" }",IEEE COMMUNICATIONS SURVEYS AND TUTORIALS,system,25,24,3
A Survey on Demand Response Programs in Smart Grids: Pricing Methods and Optimization Algorithms,"Demand Response -LRB- DR -RRB- is considered as the most cost-effective and reliable solution for the smoothing of the demand curve , when the system is under stress .",HARD SCIENCES,TELECOMMUNICATIONS,2015-jul-8_JA_10-1109_COMST-2014-2341586_ieee-communications-surveys-and-tutorials_vardakas_john,Emotion_directed,"{ ""frameElement"": ""Experiencer"", ""starts"": 23, ""ends"": 25, ""word"": ""the system"" }",IEEE COMMUNICATIONS SURVEYS AND TUTORIALS,stress,28,27,3
A Survey on Demand Response Programs in Smart Grids: Pricing Methods and Optimization Algorithms,"DR refers to a procedure that is applied to motivate changes in the customers ' power consumption habits , in response to incentives regarding the electricity prices .",HARD SCIENCES,TELECOMMUNICATIONS,2015-jul-8_JA_10-1109_COMST-2014-2341586_ieee-communications-surveys-and-tutorials_vardakas_john,Statement,"{ ""frameElement"": ""Message"", ""starts"": 2, ""ends"": 18, ""word"": ""to a procedure that is applied to motivate changes in the customers ' power consumption habits"" }, { ""frameElement"": ""Speaker"", ""starts"": 0, ""ends"": 1, ""word"": ""DR"" }",IEEE COMMUNICATIONS SURVEYS AND TUTORIALS,refers,2,1,4
A Survey on Demand Response Programs in Smart Grids: Pricing Methods and Optimization Algorithms,"DR refers to a procedure that is applied to motivate changes in the customers ' power consumption habits , in response to incentives regarding the electricity prices .",HARD SCIENCES,TELECOMMUNICATIONS,2015-jul-8_JA_10-1109_COMST-2014-2341586_ieee-communications-surveys-and-tutorials_vardakas_john,Means,,IEEE COMMUNICATIONS SURVEYS AND TUTORIALS,procedure,5,4,4
A Survey on Demand Response Programs in Smart Grids: Pricing Methods and Optimization Algorithms,"DR refers to a procedure that is applied to motivate changes in the customers ' power consumption habits , in response to incentives regarding the electricity prices .",HARD SCIENCES,TELECOMMUNICATIONS,2015-jul-8_JA_10-1109_COMST-2014-2341586_ieee-communications-surveys-and-tutorials_vardakas_john,Using,"{ ""frameElement"": ""Instrument"", ""starts"": 5, ""ends"": 6, ""word"": ""that"" }, { ""frameElement"": ""Purpose"", ""starts"": 8, ""ends"": 18, ""word"": ""to motivate changes in the customers ' power consumption habits"" }",IEEE COMMUNICATIONS SURVEYS AND TUTORIALS,applied,8,7,4
A Survey on Demand Response Programs in Smart Grids: Pricing Methods and Optimization Algorithms,"DR refers to a procedure that is applied to motivate changes in the customers ' power consumption habits , in response to incentives regarding the electricity prices .",HARD SCIENCES,TELECOMMUNICATIONS,2015-jul-8_JA_10-1109_COMST-2014-2341586_ieee-communications-surveys-and-tutorials_vardakas_john,Subjective_influence,"{ ""frameElement"": ""Cognizer"", ""starts"": 0, ""ends"": 1, ""word"": ""DR"" }",IEEE COMMUNICATIONS SURVEYS AND TUTORIALS,motivate,10,9,4
A Survey on Demand Response Programs in Smart Grids: Pricing Methods and Optimization Algorithms,"DR refers to a procedure that is applied to motivate changes in the customers ' power consumption habits , in response to incentives regarding the electricity prices .",HARD SCIENCES,TELECOMMUNICATIONS,2015-jul-8_JA_10-1109_COMST-2014-2341586_ieee-communications-surveys-and-tutorials_vardakas_john,Undergo_change,,IEEE COMMUNICATIONS SURVEYS AND TUTORIALS,changes,11,10,4
A Survey on Demand Response Programs in Smart Grids: Pricing Methods and Optimization Algorithms,"DR refers to a procedure that is applied to motivate changes in the customers ' power consumption habits , in response to incentives regarding the electricity prices .",HARD SCIENCES,TELECOMMUNICATIONS,2015-jul-8_JA_10-1109_COMST-2014-2341586_ieee-communications-surveys-and-tutorials_vardakas_john,Leadership,,IEEE COMMUNICATIONS SURVEYS AND TUTORIALS,power,16,15,4
A Survey on Demand Response Programs in Smart Grids: Pricing Methods and Optimization Algorithms,"DR refers to a procedure that is applied to motivate changes in the customers ' power consumption habits , in response to incentives regarding the electricity prices .",HARD SCIENCES,TELECOMMUNICATIONS,2015-jul-8_JA_10-1109_COMST-2014-2341586_ieee-communications-surveys-and-tutorials_vardakas_john,Custom,,IEEE COMMUNICATIONS SURVEYS AND TUTORIALS,habits,18,17,4
A Survey on Demand Response Programs in Smart Grids: Pricing Methods and Optimization Algorithms,"DR refers to a procedure that is applied to motivate changes in the customers ' power consumption habits , in response to incentives regarding the electricity prices .",HARD SCIENCES,TELECOMMUNICATIONS,2015-jul-8_JA_10-1109_COMST-2014-2341586_ieee-communications-surveys-and-tutorials_vardakas_john,Response,"{ ""frameElement"": ""Trigger"", ""starts"": 21, ""ends"": 27, ""word"": ""to incentives regarding the electricity prices"" }",IEEE COMMUNICATIONS SURVEYS AND TUTORIALS,response,21,20,4
A Survey on Demand Response Programs in Smart Grids: Pricing Methods and Optimization Algorithms,"DR refers to a procedure that is applied to motivate changes in the customers ' power consumption habits , in response to incentives regarding the electricity prices .",HARD SCIENCES,TELECOMMUNICATIONS,2015-jul-8_JA_10-1109_COMST-2014-2341586_ieee-communications-surveys-and-tutorials_vardakas_john,Topic,"{ ""frameElement"": ""Topic"", ""starts"": 24, ""ends"": 27, ""word"": ""the electricity prices"" }",IEEE COMMUNICATIONS SURVEYS AND TUTORIALS,regarding,24,23,4
A Survey on Demand Response Programs in Smart Grids: Pricing Methods and Optimization Algorithms,"DR refers to a procedure that is applied to motivate changes in the customers ' power consumption habits , in response to incentives regarding the electricity prices .",HARD SCIENCES,TELECOMMUNICATIONS,2015-jul-8_JA_10-1109_COMST-2014-2341586_ieee-communications-surveys-and-tutorials_vardakas_john,Electricity,"{ ""frameElement"": ""Electricity"", ""starts"": 25, ""ends"": 26, ""word"": ""electricity"" }",IEEE COMMUNICATIONS SURVEYS AND TUTORIALS,electricity,26,25,4
A Survey on Demand Response Programs in Smart Grids: Pricing Methods and Optimization Algorithms,"DR refers to a procedure that is applied to motivate changes in the customers ' power consumption habits , in response to incentives regarding the electricity prices .",HARD SCIENCES,TELECOMMUNICATIONS,2015-jul-8_JA_10-1109_COMST-2014-2341586_ieee-communications-surveys-and-tutorials_vardakas_john,Commerce_scenario,"{ ""frameElement"": ""Goods"", ""starts"": 25, ""ends"": 26, ""word"": ""electricity"" }",IEEE COMMUNICATIONS SURVEYS AND TUTORIALS,prices,27,26,4
A Survey on Demand Response Programs in Smart Grids: Pricing Methods and Optimization Algorithms,"In this paper , we provide a comprehensive review of various DR schemes and programs , based on the motivations offered to the consumers to participate in the program .",HARD SCIENCES,TELECOMMUNICATIONS,2015-jul-8_JA_10-1109_COMST-2014-2341586_ieee-communications-surveys-and-tutorials_vardakas_john,Supply,"{ ""frameElement"": ""Supplier"", ""starts"": 4, ""ends"": 5, ""word"": ""we"" }, { ""frameElement"": ""Theme"", ""starts"": 6, ""ends"": 29, ""word"": ""a comprehensive review of various DR schemes and programs , based on the motivations offered to the consumers to participate in the program"" }",IEEE COMMUNICATIONS SURVEYS AND TUTORIALS,provide,6,5,5
A Survey on Demand Response Programs in Smart Grids: Pricing Methods and Optimization Algorithms,"In this paper , we provide a comprehensive review of various DR schemes and programs , based on the motivations offered to the consumers to participate in the program .",HARD SCIENCES,TELECOMMUNICATIONS,2015-jul-8_JA_10-1109_COMST-2014-2341586_ieee-communications-surveys-and-tutorials_vardakas_john,Diversity,,IEEE COMMUNICATIONS SURVEYS AND TUTORIALS,various,11,10,5
A Survey on Demand Response Programs in Smart Grids: Pricing Methods and Optimization Algorithms,"In this paper , we provide a comprehensive review of various DR schemes and programs , based on the motivations offered to the consumers to participate in the program .",HARD SCIENCES,TELECOMMUNICATIONS,2015-jul-8_JA_10-1109_COMST-2014-2341586_ieee-communications-surveys-and-tutorials_vardakas_john,Purpose,,IEEE COMMUNICATIONS SURVEYS AND TUTORIALS,schemes,13,12,5
A Survey on Demand Response Programs in Smart Grids: Pricing Methods and Optimization Algorithms,"In this paper , we provide a comprehensive review of various DR schemes and programs , based on the motivations offered to the consumers to participate in the program .",HARD SCIENCES,TELECOMMUNICATIONS,2015-jul-8_JA_10-1109_COMST-2014-2341586_ieee-communications-surveys-and-tutorials_vardakas_john,Project,"{ ""frameElement"": ""Project"", ""starts"": 14, ""ends"": 15, ""word"": ""programs"" }",IEEE COMMUNICATIONS SURVEYS AND TUTORIALS,programs,15,14,5
A Survey on Demand Response Programs in Smart Grids: Pricing Methods and Optimization Algorithms,"In this paper , we provide a comprehensive review of various DR schemes and programs , based on the motivations offered to the consumers to participate in the program .",HARD SCIENCES,TELECOMMUNICATIONS,2015-jul-8_JA_10-1109_COMST-2014-2341586_ieee-communications-surveys-and-tutorials_vardakas_john,Reason,"{ ""frameElement"": ""State_of_Affairs"", ""starts"": 19, ""ends"": 20, ""word"": ""motivations"" }",IEEE COMMUNICATIONS SURVEYS AND TUTORIALS,motivations,20,19,5
A Survey on Demand Response Programs in Smart Grids: Pricing Methods and Optimization Algorithms,"In this paper , we provide a comprehensive review of various DR schemes and programs , based on the motivations offered to the consumers to participate in the program .",HARD SCIENCES,TELECOMMUNICATIONS,2015-jul-8_JA_10-1109_COMST-2014-2341586_ieee-communications-surveys-and-tutorials_vardakas_john,Offering,"{ ""frameElement"": ""Theme"", ""starts"": 18, ""ends"": 20, ""word"": ""the motivations"" }",IEEE COMMUNICATIONS SURVEYS AND TUTORIALS,offered,21,20,5
A Survey on Demand Response Programs in Smart Grids: Pricing Methods and Optimization Algorithms,"In this paper , we provide a comprehensive review of various DR schemes and programs , based on the motivations offered to the consumers to participate in the program .",HARD SCIENCES,TELECOMMUNICATIONS,2015-jul-8_JA_10-1109_COMST-2014-2341586_ieee-communications-surveys-and-tutorials_vardakas_john,Participation,"{ ""frameElement"": ""Event"", ""starts"": 26, ""ends"": 29, ""word"": ""in the program"" }",IEEE COMMUNICATIONS SURVEYS AND TUTORIALS,participate,26,25,5
A Survey on Demand Response Programs in Smart Grids: Pricing Methods and Optimization Algorithms,"In this paper , we provide a comprehensive review of various DR schemes and programs , based on the motivations offered to the consumers to participate in the program .",HARD SCIENCES,TELECOMMUNICATIONS,2015-jul-8_JA_10-1109_COMST-2014-2341586_ieee-communications-surveys-and-tutorials_vardakas_john,Project,,IEEE COMMUNICATIONS SURVEYS AND TUTORIALS,program,29,28,5
A Survey on Demand Response Programs in Smart Grids: Pricing Methods and Optimization Algorithms,"We classify the proposed DR schemes according to their control mechanism , to the motivations offered to reduce the power consumption and to the DR decision variable .",HARD SCIENCES,TELECOMMUNICATIONS,2015-jul-8_JA_10-1109_COMST-2014-2341586_ieee-communications-surveys-and-tutorials_vardakas_john,Attributed_information,"{ ""frameElement"": ""Proposition"", ""starts"": 2, ""ends"": 6, ""word"": ""the proposed DR schemes"" }",IEEE COMMUNICATIONS SURVEYS AND TUTORIALS,according to,8,6,6
A Survey on Demand Response Programs in Smart Grids: Pricing Methods and Optimization Algorithms,"We classify the proposed DR schemes according to their control mechanism , to the motivations offered to reduce the power consumption and to the DR decision variable .",HARD SCIENCES,TELECOMMUNICATIONS,2015-jul-8_JA_10-1109_COMST-2014-2341586_ieee-communications-surveys-and-tutorials_vardakas_john,Categorization,"{ ""frameElement"": ""Cognizer"", ""starts"": 0, ""ends"": 1, ""word"": ""We"" }, { ""frameElement"": ""Item"", ""starts"": 2, ""ends"": 6, ""word"": ""the proposed DR schemes"" }, { ""frameElement"": ""Category"", ""starts"": 12, ""ends"": 15, ""word"": ""to the motivations"" }",IEEE COMMUNICATIONS SURVEYS AND TUTORIALS,classify,2,1,6
